PHI,1,None,11:47,PHI 23,1:38,77,Touchdown
PHI,2,None,4:48,PHI 34,4:56,62,Field Goal
PHI,3,None,12:43,PHI 20,8:23,57,Missed FG
PHI,4,None,1:10,PHI 46,1:07,31,Missed FG
PHI,5,None,15:00,PHI 23,1:33,9,Punt
PHI,6,None,11:55, 50,3:18,37,Field Goal
PHI,7,None,6:19,PHI 30,4:39,63,Field Goal
PHI,8,None,12:56,PHI 4,1:32,-2,Interception
PHI,9,None,9:28,PHI 20,1:23,4,Punt
PHI,10,None,3:27,PHI 4,3:27,65,End of Game
NYJ,1,None,15:00,NYJ 33,3:13,55,Field Goal
NYJ,2,None,10:09,NYJ 26,5:21,48,Missed FG
NYJ,3,None,14:52,PHI 37,2:09,34,Field Goal
NYJ,4,None,4:20,NYJ 31,3:10,14,Punt
NYJ,5,None,0:03,NYJ 31,0:03,-1,End of Half
NYJ,6,None,13:27,NYJ 19,1:32,3,Punt
NYJ,7,None,8:37,NYJ 20,2:18,30,Interception
NYJ,8,None,1:40,NYJ 20,3:44,33,Punt
NYJ,9,None,11:24,PHI 17,1:56,5,Field Goal
NYJ,10,None,8:05,NYJ 46,4:38,50,Downs
