MIN,1,1,12:56,MIN 49,1:31,16,Missed FG
MIN,2,1,10:26,MIN 10,3:09,18,Punt
MIN,3,1,5:25,MIN 16,5:09,84,Touchdown
MIN,4,2,13:58,MIN 25,3:53,75,Touchdown
MIN,5,2,7:21,MIN 29,2:54,23,Interception
MIN,6,2,3:42,MIN 20,0:42,4,Interception
MIN,7,3,15:00,MIN 20,3:56,19,Punt
MIN,8,3,3:45,MIN 17,11:02,75,Missed FG
MIN,9,4,3:38,MIN 49,1:42,6,Downs
MIN,10,4,0:45,MIN 30,0:45,20,Missed FG
DET,1,1,15:00,DET 20,2:04,9,Punt
DET,2,1,11:25,DET 43,0:59,2,Punt
DET,3,1,7:17,DET 32,1:52,5,Punt
DET,4,1,0:16,DET 20,1:18,2,Punt
DET,5,2,10:05,DET 20,2:44,14,Punt
DET,6,2,4:27,MIN 11,0:45,11,Touchdown
DET,7,2,3:00,MIN 32,3:00,21,Field Goal
DET,8,3,11:04,DET 14,7:19,74,Field Goal
DET,9,4,7:43,DET 20,4:05,65,Field Goal
DET,10,4,1:56,DET 45,1:11,5,Punt
