CHI,1,1,13:18,CHI 8,2:22,8,Punt
CHI,2,1,10:56,CHI 20,4:40,49,Interception
CHI,3,1,5:18,CAR 28,0:47,28,Touchdown
CHI,4,1,3:34,CAR 13,1:21,13,Touchdown
CHI,5,1,1:11,CHI 32,5:20,68,Touchdown
CHI,6,2,4:44,CHI 23,2:53,60,Missed FG
CHI,7,2,0:12,CHI 15,0:12,-1,End of Half
CHI,8,3,15:00,CHI 20,3:44,22,Punt
CHI,9,3,7:16,CHI 20,4:38,53,Field Goal
CHI,10,4,14:53,CHI 11,2:13,3,Punt
CHI,11,4,11:17,CHI 20,2:38,9,Punt
CHI,12,4,6:44,CHI 47,0:48,-1,Interception
CHI,13,4,4:29,CHI 20,0:11,3,Fumble
CHI,14,4,2:18,CHI 15,1:12,13,Fumble
CAR,1,1,15:00,CAR 20,1:42,17,Punt
CAR,2,1,6:16,CAR 8,0:58,20,Fumble
CAR,3,1,4:31,CAR 20,0:57,-2,Fumble
CAR,4,1,2:13,CAR 25,1:02,3,Punt
CAR,5,2,10:51,CAR 20,6:07,55,Interception
CAR,6,2,1:51,CAR 25,1:39,75,Touchdown
CAR,7,3,11:16,CAR 14,4:00,86,Touchdown
CAR,8,3,2:38,CAR 19,2:45,38,Punt
CAR,9,4,12:40,CAR 39,1:23,8,Punt
CAR,10,4,8:39,CAR 18,1:55,-3,Punt
CAR,11,4,5:56,CHI 32,1:27,6,Field Goal
CAR,12,4,4:18,CHI 23,2:00,23,Touchdown
CAR,13,4,1:06,CHI 28,1:06,-2,End of Game
