TB,1,1,15:00,TAM 26,1:25,5,Interception
TB,2,1,10:40,TAM 29,2:49,58,Field Goal
TB,3,1,6:36,TAM 16,0:50,1,Punt
TB,4,1,4:13,TAM 16,2:38,9,Punt
TB,5,1,0:09,TAM 49,3:53,26,Field Goal
TB,6,2,10:06,RAI 45,0:56,5,Punt
TB,7,2,8:26,RAI 27,2:02,27,Touchdown
TB,8,2,3:45,TAM 23,3:15,77,Touchdown
TB,9,3,13:22,TAM 11,7:52,89,Touchdown
TB,10,3,2:14,TAM 31,2:58,2,Blocked Punt
TB,11,4,14:16,TAM 24,5:14,54,Downs
TB,12,4,6:06,TAM 20,3:22,15,Punt
OAK,1,1,13:35,TAM 36,2:55,14,Field Goal
OAK,2,1,7:51,RAI 30,1:15,1,Punt
OAK,3,1,5:46,TAM 49,1:33,6,Punt
OAK,4,1,1:35,RAI 49,1:26,8,Interception
OAK,5,2,11:16,RAI 34,1:10,11,Interception
OAK,6,2,9:10,RAI 11,0:44,-1,Punt
OAK,7,2,6:24,RAI 29,2:39,19,Punt
OAK,8,2,0:30,RAI 13,0:30,4,End of Half
OAK,9,3,15:00,RAI 27,1:38,8,Punt
OAK,10,3,5:30,RAI 32,0:43,8,Interception
OAK,11,3,4:47,RAI 18,2:33,82,Touchdown
OAK,12,4,9:02,RAI 22,2:56,78,Touchdown
OAK,13,4,2:44,RAI 26,1:26,3,Interception
OAK,14,4,1:18,RAI 27,1:16,24,Interception
OAK,15,4,0:02,None,0:02,0,End of Game
