DET,1,1,15:00,DET 20,4:56,24,Punt
DET,2,1,8:00,DET 36,3:59,21,Punt
DET,3,1,0:50,DET 12,0:50,1,Punt
DET,4,2,10:54,DET 30,1:40,21,Punt
DET,5,2,7:26,DET 32,1:50,-5,Interception
DET,6,2,3:27,DET 21,1:06,-5,Punt
DET,7,2,1:41,DET 24,0:39,-16,Punt
DET,8,2,0:16,DET 32,0:16,-8,Fumble
DET,9,3,11:31,DET 24,3:10,76,Touchdown
DET,10,3,6:44,DET 20,0:55,2,Interception
DET,11,3,5:49,DET 29,1:03,4,Punt
DET,12,3,2:07,DET 20,1:40,1,Punt
DET,13,4,9:43,DET 20,1:35,9,Punt
DET,14,4,6:19,DET 10,0:52,5,Punt
DET,15,4,3:44,DET 27,1:19,-8,Punt
DET,16,4,0:27,DET 20,0:27,0,End of Game
CAR,1,1,10:04,CAR 18,2:04,53,Missed FG
CAR,2,1,4:01,CAR 20,3:11,34,Punt
CAR,3,2,15:00,CAR 47,4:06,31,Missed FG
CAR,4,2,9:14,CAR 9,1:48,12,Punt
CAR,5,2,5:36,DET 25,2:09,19,Field Goal
CAR,6,2,2:21,CAR 30,0:40,6,Punt
CAR,7,2,1:02,CAR 31,0:46,69,Touchdown
CAR,8,3,15:00,CAR 20,3:29,15,Punt
CAR,9,3,8:21,CAR 23,1:37,77,Touchdown
CAR,10,3,4:46,CAR 28,2:39,2,Punt
CAR,11,3,0:27,CAR 29,5:44,71,Touchdown
CAR,12,4,8:08,CAR 30,1:49,6,Punt
CAR,13,4,5:27,CAR 27,1:43,7,Punt
CAR,14,4,2:25,CAR 37,1:58,4,Punt
