DAL,1,1,15:00,DAL 20,6:24,61,Field Goal
DAL,2,1,6:41,DAL 20,1:04,4,Punt
DAL,3,1,1:39,DAL 20,2:50,16,Punt
DAL,4,2,12:00,CIN 27,1:27,27,Touchdown
DAL,5,2,3:24,DAL 18,2:46,13,Interception
DAL,6,3,9:22,DAL 20,1:28,5,Punt
DAL,7,3,6:45,DAL 20,2:07,19,Punt
DAL,8,3,2:37,DAL 2,5:09,40,Punt
DAL,9,4,9:47,DAL 32,3:12,68,Touchdown
DAL,10,4,3:44,DAL 28,3:44,50,Field Goal
CIN,1,1,8:36,CIN 30,1:55,70,Touchdown
CIN,2,1,5:37,DAL 47,3:58,40,Field Goal
CIN,3,2,13:49,CIN 25,1:49,25,Interception
CIN,4,2,10:33,CIN 19,7:09,66,Field Goal
CIN,5,2,0:38,CIN 14,0:38,0,End of Half
CIN,6,3,15:00,CIN 23,5:38,70,Field Goal
CIN,7,3,7:54,CIN 48,1:09,18,Field Goal
CIN,8,3,4:38,CIN 34,2:01,17,Punt
CIN,9,4,12:28,CIN 6,2:41,23,Punt
CIN,10,4,6:35,CIN 20,2:51,6,Punt
