NO,1,1,15:00,NOR 20,2:33,18,Interception
NO,2,1,12:22,NOR 20,1:29,8,Punt
NO,3,1,5:55,NOR 20,4:09,80,Touchdown
NO,4,2,13:18,NOR 20,3:54,80,Touchdown
NO,5,2,7:20,NOR 21,2:45,79,Touchdown
NO,6,2,1:53,NOR 28,1:38,72,Touchdown
NO,7,3,8:15,NOR 32,1:06,9,Punt
NO,8,3,3:24,NOR 5,5:01,95,Touchdown
NO,9,4,11:48,NOR 31,1:20,2,Punt
NO,10,4,4:10,NOR 20,2:20,20,Punt
TB,1,1,12:27,NOR 13,0:05,13,Touchdown
TB,2,1,10:53,TAM 24,4:58,76,Touchdown
TB,3,1,1:46,TAM 20,3:28,80,Touchdown
TB,4,2,9:24,TAM 8,2:04,22,Punt
TB,5,2,4:35,TAM 20,2:42,21,Punt
TB,6,2,0:15,TAM 40,0:15,-5,End of Half
TB,7,3,15:00,TAM 20,6:45,56,Missed FG
TB,8,3,7:09,TAM 4,3:45,91,Downs
TB,9,4,13:23,TAM 20,1:35,8,Punt
TB,10,4,10:28,TAM 19,6:18,81,Touchdown
TB,11,4,1:50,TAM 21,1:50,70,End of Game
