IND,1,1,11:47,CLT 8,1:12,5,Punt
IND,2,1,4:51,CLT 20,4:59,31,Punt
IND,3,2,13:17,HTX 38,3:15,37,Fumble
IND,4,2,8:22,HTX 34,2:10,26,Field Goal
IND,5,2,3:50,CLT 20,2:04,9,Blocked Punt
IND,6,2,1:46,CLT 26,0:39,74,Touchdown
IND,7,3,15:00,CLT 39,1:07,4,Punt
IND,8,3,7:33,CLT 20,5:01,80,Touchdown
IND,9,4,13:31,CLT 8,1:37,-5,Punt
IND,10,4,8:30,CLT 20,3:45,14,Punt
IND,11,4,1:05,CLT 20,1:05,21,End of Game
HOU,1,1,15:00,HTX 20,3:13,69,Field Goal
HOU,2,1,10:35,HTX 43,5:44,57,Touchdown
HOU,3,2,14:52,HTX 12,1:35,-3,Punt
HOU,4,2,10:02,HTX 1,1:40,6,Punt
HOU,5,2,6:12,HTX 20,2:22,63,Field Goal
HOU,6,2,1:07,HTX 20,1:07,49,Missed FG
HOU,7,3,13:53,HTX 13,6:20,78,Field Goal
HOU,8,3,2:32,HTX 14,4:01,27,Punt
HOU,9,4,11:54,CLT 39,3:24,11,Field Goal
HOU,10,4,4:45,HTX 8,3:40,78,Field Goal
