NO,1,1,10:08,NOR 20,0:39,15,Fumble
NO,2,1,6:24,NOR 20,2:53,80,Touchdown
NO,3,1,0:11,NOR 17,5:27,71,Field Goal
NO,4,2,1:59,NOR 20,1:29,35,Punt
NO,5,3,15:00,NOR 20,6:20,60,Field Goal
NO,6,3,8:26,GNB 46,1:32,46,Touchdown
NO,7,3,5:57,GNB 49,2:55,42,Downs
NO,8,4,11:50,NOR 26,1:23,-4,Punt
NO,9,4,5:35,NOR 24,3:20,76,Touchdown
NO,10,4,1:08,NOR 20,1:08,79,End of Game
GB,1,1,15:00,GNB 24,4:52,76,Touchdown
GB,2,1,9:29,NOR 36,3:05,36,Touchdown
GB,3,1,3:31,GNB 20,3:20,80,Touchdown
GB,4,2,9:44,GNB 20,1:07,0,Punt
GB,5,2,8:37,GNB 20,6:38,80,Touchdown
GB,6,2,0:30,GNB 20,0:30,-1,End of Half
GB,7,3,8:40,None,0:14,0,Touchdown
GB,8,3,6:54,GNB 20,0:57,7,Punt
GB,9,3,3:02,GNB 7,6:12,93,Touchdown
GB,10,4,10:27,GNB 20,4:52,17,Punt
GB,11,4,2:15,NOR 43,1:07,6,Punt
