DEN,1,1,13:39,DEN 18,3:17,22,Punt
DEN,2,1,8:27,JAX 47,3:11,24,Missed FG
DEN,3,1,5:08,JAX 29,1:42,1,Missed FG
DEN,4,1,1:03,DEN 20,9:15,80,Touchdown
DEN,5,2,4:38,DEN 36,3:55,64,Touchdown
DEN,6,2,0:05,DEN 19,0:05,-2,End of Half
DEN,7,3,15:00,DEN 20,3:55,11,Punt
DEN,8,3,8:52,DEN 23,3:20,22,Punt
DEN,9,3,0:22,DEN 16,0:38,5,Punt
DEN,10,4,12:17, 50,3:29,36,Field Goal
DEN,11,4,6:04,DEN 37,3:22,39,Field Goal
DEN,12,4,1:56, 50,1:56,19,End of Game
JAC,1,1,15:00,JAX 36,1:21,-5,Punt
JAC,2,1,10:22,JAX 9,1:55,3,Punt
JAC,3,1,5:16,JAX 31,0:08,-2,Fumble
JAC,4,1,3:26,JAX 36,2:23,9,Punt
JAC,5,2,6:48,JAX 34,2:10,2,Punt
JAC,6,2,0:43,JAX 30,0:38,16,Punt
JAC,7,3,11:05,JAX 34,2:13,66,Touchdown
JAC,8,3,5:32,JAX 11,5:10,37,Punt
JAC,9,4,14:44,JAX 35,2:27,-16,Interception
JAC,10,4,8:48,JAX 20,2:44,41,Interception
JAC,11,4,2:42,JAX 20,0:46,35,Fumble
