CIN,1,1,13:37,CIN 47,1:27,7,Punt
CIN,2,1,11:25,RAV 39,2:07,32,Field Goal
CIN,3,1,4:28,CIN 36,1:50,-2,Punt
CIN,4,2,14:40,CIN 25,1:40,4,Punt
CIN,5,2,11:39,CIN 37,1:44,5,Punt
CIN,6,2,8:41,CIN 45,2:21,55,Touchdown
CIN,7,2,2:09,CIN 30,1:32,4,Punt
CIN,8,3,15:00,CIN 33,3:26,47,Field Goal
CIN,9,3,7:52,CIN 20,1:27,-3,Fumble
CIN,10,3,5:31,RAV 45,1:26,6,Punt
CIN,11,4,15:00,CIN 27,2:32,33,Interception
CIN,12,4,11:48,CIN 30,2:16,14,Interception
CIN,13,4,5:32,CIN 10,3:16,46,Fumble
BAL,1,1,15:00,RAV 26,1:23,6,Punt
BAL,2,1,12:10,RAV 13,0:45,18,Fumble
BAL,3,1,9:18,RAV 20,1:47,16,Punt
BAL,4,1,7:31,CIN 27,3:03,27,Touchdown
BAL,5,1,2:38,RAV 30,2:58,70,Touchdown
BAL,6,2,13:00,RAV 44,1:21,-11,Punt
BAL,7,2,9:55,RAV 22,1:14,8,Interception
BAL,8,2,6:20,RAV 11,4:11,85,Field Goal
BAL,9,2,0:37,RAV 30,0:37,-1,End of Half
BAL,10,3,11:34,RAV 19,3:42,31,Punt
BAL,11,3,6:25,CIN 17,0:54,17,Touchdown
BAL,12,3,4:05,RAV 11,4:05,57,Interception
BAL,13,4,12:28,CIN 21,0:40,21,Touchdown
BAL,14,4,9:32,RAV 44,4:00,16,Punt
BAL,15,4,2:16,RAV 44,2:16,14,End of Game
