CHI,1,1,12:12,CHI 29,2:15,9,Punt
CHI,2,1,7:53,CHI 33,4:26,9,Punt
CHI,3,2,14:47,CHI 32,1:51,4,Punt
CHI,4,2,11:07,CHI 22,3:32,68,Field Goal
CHI,5,2,2:46,CHI 14,1:18,9,Fumble
CHI,6,3,15:00,CHI 24,1:33,-10,Fumble
CHI,7,3,12:01,CHI 46,2:23,18,Punt
CHI,8,3,6:18,CHI 25,8:00,62,Field Goal
CHI,9,4,7:18,CHI 28,5:08,72,Touchdown
NO,1,1,15:00,NOR 35,2:48,45,Missed FG
NO,2,1,9:57,NOR 20,2:04,48,Field Goal
NO,3,1,3:27,NOR 15,3:40,53,Downs
NO,4,2,12:56,NOR 28,1:49,12,Punt
NO,5,2,7:35,NOR 13,4:49,44,Punt
NO,6,2,1:28,CHI 23,1:28,11,Field Goal
NO,7,3,13:27,CHI 12,1:26,12,Touchdown
NO,8,3,9:38,NOR 20,3:20,19,Punt
NO,9,4,13:18,NOR 30,6:00,70,Touchdown
NO,10,4,2:10,CHI 46,2:10,10,End of Game
