SEA,1,1,12:26,WAS 43,1:51,43,Touchdown
SEA,2,1,8:33,SEA 10,6:57,90,Touchdown
SEA,3,2,15:00,SEA 23,1:56,22,Punt
SEA,4,2,5:54,WAS 45,3:47,36,Field Goal
SEA,5,2,0:06,None,0:06,0,End of Half
SEA,6,3,12:37,SEA 9,0:55,4,Punt
SEA,7,3,8:35,SEA 35,5:57,33,Missed FG
SEA,8,3,0:30,SEA 4,5:31,66,Field Goal
SEA,9,4,9:00,SEA 39,1:50,7,Punt
SEA,10,4,1:57,SEA 35,1:18,30,Interception
WAS,1,1,15:00,SEA 18,2:34,16,Field Goal
WAS,2,1,10:35,WAS 31,2:02,18,Punt
WAS,3,1,1:36,WAS 31,1:36,6,Punt
WAS,4,2,13:04,WAS 17,0:46,1,Interception
WAS,5,2,12:18,WAS 20,6:24,80,Touchdown
WAS,6,2,2:07,WAS 34,2:01,66,Touchdown
WAS,7,3,15:00,WAS 26,2:23,68,Interception
WAS,8,3,11:42,SEA 46,3:07,30,Field Goal
WAS,9,3,2:38,WAS 40,2:08,15,Punt
WAS,10,4,9:59,WAS 36,0:59,3,Punt
WAS,11,4,7:10,WAS 16,5:13,84,Touchdown
WAS,12,4,0:39,WAS 23,0:39,-1,End of Game
