DEN,1,1,12:53,DEN 9,3:44,26,Punt
DEN,2,1,6:37,DEN 20,1:21,80,Touchdown
DEN,3,1,3:08,DEN 32,2:05,-3,Punt
DEN,4,1,0:45,KAN 46,3:17,17,Field Goal
DEN,5,2,5:54,DEN 38,3:40,21,Punt
DEN,6,2,1:21,DEN 27,1:16,62,Field Goal
DEN,7,3,15:00,DEN 26,1:30,74,Touchdown
DEN,8,3,10:49,DEN 30,1:50,9,Punt
DEN,9,3,6:23,DEN 29,7:41,68,Field Goal
DEN,10,4,12:34,DEN 14,4:14,36,Punt
DEN,11,4,8:20,DEN 31,2:28,34,Missed FG
DEN,12,4,2:21,DEN 8,1:00,20,Downs
KC,1,1,15:00,DEN 45,2:07,7,Punt
KC,2,1,9:09,KAN 29,2:32,19,Punt
KC,3,1,5:16,KAN 21,1:14,7,Punt
KC,4,1,4:02,DEN 25,0:54,25,Touchdown
KC,5,1,1:03,KAN 40,0:18,0,Interception
KC,6,2,12:28,KAN 24,6:34,71,Field Goal
KC,7,2,2:14,KAN 20,0:53,2,Punt
KC,8,2,0:05,None,0:05,0,End of Half
KC,9,3,13:30,KAN 23,2:41,77,Touchdown
KC,10,3,8:59,KAN 16,2:36,12,Punt
KC,11,4,13:42, 50,1:08,-3,Punt
KC,12,4,5:52,KAN 43,3:31,38,Fumble
KC,13,4,1:21,DEN 28,1:21,-7,End of Game
