NO,1,1,15:00,NOR 24,0:21,0,Interception
NO,2,1,12:42,NOR 10,1:36,9,Punt
NO,3,1,9:07,NOR 23,6:52,71,Field Goal
NO,4,2,12:04,NOR 23,3:31,51,Field Goal
NO,5,2,3:05,NOR 20,2:06,52,Downs
NO,6,3,13:26,NOR 9,2:50,22,Punt
NO,7,3,2:06,NOR 37,0:34,0,Punt
NO,8,4,14:40,NOR 20,4:46,80,Touchdown
NO,9,4,8:10,NOR 10,3:49,69,Interception
NO,10,4,2:23,NOR 24,1:06,68,Interception
NO,11,4,1:17,NOR 31,1:17,69,Touchdown
ATL,1,1,14:39,NOR 33,1:57,-8,Punt
ATL,2,1,11:06, 50,1:59,50,Touchdown
ATL,3,1,2:15,ATL 20,5:11,80,Touchdown
ATL,4,2,8:33,ATL 21,5:28,75,Field Goal
ATL,5,2,0:59,ATL 28,0:59,-12,End of Half
ATL,6,3,15:00,NOR 44,1:34,2,Punt
ATL,7,3,10:36,ATL 31,8:30,60,Field Goal
ATL,8,3,1:32,ATL 20,1:52,80,Touchdown
ATL,9,4,9:54,NOR 50,1:44,7,Punt
ATL,10,4,4:21,ATL 20,1:58,12,Punt
