MIA,1,1,13:40,DEN 34,2:06,7,Field Goal
MIA,2,1,10:38,MIA 12,4:42,59,Field Goal
MIA,3,1,3:50,MIA 20,1:33,9,Punt
MIA,4,1,0:42,MIA 36,1:25,1,Punt
MIA,5,2,11:32,MIA 9,4:33,47,Punt
MIA,6,2,4:54,MIA 7,4:52,88,Field Goal
MIA,7,3,15:00,MIA 41,1:09,4,Punt
MIA,8,3,8:11,MIA 20,2:54,21,Punt
MIA,9,3,2:59,MIA 39,1:30,11,Interception
MIA,10,4,14:52,DEN 43,2:54,20,Field Goal
MIA,11,4,11:10,MIA 20,8:02,80,Touchdown
MIA,12,4,0:52,MIA 41,0:52,-1,End of Game
DEN,1,1,15:00,DEN 20,1:20,0,Interception
DEN,2,1,11:34,DEN 23,0:56,5,Punt
DEN,3,1,5:56,DEN 25,0:58,2,Interception
DEN,4,1,4:58,MIA 5,1:08,5,Touchdown
DEN,5,1,2:17,DEN 20,1:35,3,Punt
DEN,6,2,14:17,DEN 25,2:45,29,Punt
DEN,7,2,6:59,DEN 8,2:05,44,Punt
DEN,8,2,0:02,None,0:02,0,End of Half
DEN,9,3,13:51,DEN 2,5:40,66,Field Goal
DEN,10,3,5:17,DEN 45,2:18,24,Missed FG
DEN,11,3,1:29,DEN 29,1:37,-14,Interception
DEN,12,4,11:58,DEN 20,0:48,80,Touchdown
DEN,13,4,3:08,DEN 9,2:16,50,Downs
