SEA,1,1,12:57,SEA 34,2:59,41,Field Goal
SEA,2,1,7:06,SFO 27,0:56,3,Field Goal
SEA,3,1,4:33,SEA 37,7:32,63,Touchdown
SEA,4,2,7:05,SEA 20,1:41,-1,Punt
SEA,5,2,3:35,SEA 16,0:27,0,Punt
SEA,6,3,15:00,SEA 20,3:26,13,Punt
SEA,7,3,4:12,SEA 40,2:22,60,Touchdown
SEA,8,4,9:57,SEA 20,3:47,80,Touchdown
SEA,9,4,4:34,SEA 28,0:31,2,Punt
SEA,10,4,2:43, 50,2:17,-5,Punt
SF,1,1,15:00,SFO 20,2:03,-5,Punt
SF,2,1,9:58,SFO 25,2:52,52,Fumble
SF,3,1,6:10,SFO 19,1:37,6,Punt
SF,4,2,12:01,SFO 35,4:56,41,Field Goal
SF,5,2,5:24,SFO 45,1:49,-4,Punt
SF,6,2,3:08,SFO 32,2:37,39,Interception
SF,7,2,0:31,SFO 24,0:31,5,End of Half
SF,8,3,11:34,SFO 22,7:22,56,Field Goal
SF,9,3,1:50,SFO 38,6:53,62,Touchdown
SF,10,4,6:10,SFO 31,1:36,3,Punt
SF,11,4,4:03,SFO 17,1:20,33,Downs
SF,12,4,0:26,SFO 20,0:26,44,End of Game
