BAL,1,1,12:56,RAV 17,1:25,9,Punt
BAL,2,1,9:31,RAV 12,4:44,39,Punt
BAL,3,1,2:04,RAV 13,1:52,5,Punt
BAL,4,2,13:47,RAV 6,1:41,7,Punt
BAL,5,2,7:42,RAV 12,4:58,37,Punt
BAL,6,3,15:00,RAV 26,4:29,32,Punt
BAL,7,3,8:52,RAV 44,2:55,32,Field Goal
BAL,8,3,4:22,RAV 23,2:25,11,Punt
BAL,9,3,0:24,RAV 36,1:54,23,Interception
BAL,10,4,7:18,RAV 20,1:20,-14,Fumble
BAL,11,4,4:20,RAV 27,1:35,19,Interception
BAL,12,4,1:41,RAV 7,1:41,44,End of Game
CLE,1,1,15:00,CLE 33,2:04,-4,Punt
CLE,2,1,11:31,CLE 29,2:00,7,Punt
CLE,3,1,4:47,CLE 20,2:43,7,Punt
CLE,4,1,0:12,CLE 42,1:25,-2,Punt
CLE,5,2,12:06,RAV 45,4:24,25,Field Goal
CLE,6,2,2:44,CLE 18,2:44,15,End of Half
CLE,7,3,10:31,CLE 13,1:39,5,Punt
CLE,8,3,5:57,CLE 40,1:35,6,Punt
CLE,9,3,1:57,CLE 32,1:33,68,Touchdown
CLE,10,4,13:30,CLE 7,6:12,85,Field Goal
CLE,11,4,5:58,RAV 6,1:38,6,Touchdown
CLE,12,4,2:45,CLE 43,1:04,2,Punt
