PHI,1,1,10:35,PHI 20,1:31,-2,Punt
PHI,2,1,1:55,PHI 14,4:19,47,Punt
PHI,3,2,6:18,PHI 19,1:39,61,Fumble
PHI,4,2,1:04,PHI 20,1:04,26,End of Half
PHI,5,3,15:00,PHI 20,3:06,45,Missed FG
PHI,6,3,10:22,PHI 12,1:21,-3,Punt
PHI,7,3,7:58,PHI 20,1:18,-2,Punt
PHI,8,3,5:46,PHI 20,2:24,16,Punt
PHI,9,4,12:33,PHI 20,1:12,-4,Punt
PHI,10,4,9:47,DAL 50,1:00,0,Punt
PHI,11,4,2:20,PHI 47,0:43,10,Downs
DAL,1,1,15:00,DAL 20,4:25,80,Touchdown
DAL,2,1,9:04,DAL 31,7:09,62,Interception
DAL,3,2,12:36,DAL 10,6:18,90,Touchdown
DAL,4,2,4:39,DAL 20,3:35,54,Field Goal
DAL,5,3,11:54,DAL 43,1:32,-9,Punt
DAL,6,3,9:01,DAL 48,1:03,-1,Punt
DAL,7,3,6:40,DAL 37,0:54,63,Touchdown
DAL,8,3,3:22,DAL 17,5:49,71,Missed FG
DAL,9,4,11:21,DAL 18,1:34,-4,Punt
DAL,10,4,8:47,DAL 12,6:27,41,Downs
DAL,11,4,1:37,DAL 44,1:37,-3,End of Game
