ARI,1,1,15:00,CRD 34,2:04,39,Fumble
ARI,2,1,10:22,CRD 16,1:41,2,Punt
ARI,3,1,7:21,CRD 20,1:44,23,Punt
ARI,4,1,0:26,CRD 12,1:20,12,Interception
ARI,5,2,13:28,CRD 22,1:34,6,Punt
ARI,6,2,9:59,CRD 44,1:29,-2,Punt
ARI,7,2,7:27,NYG 46,3:09,46,Touchdown
ARI,8,2,2:09,CRD 37,1:54,51,Field Goal
ARI,9,3,14:01,CRD 45,3:42,55,Touchdown
ARI,10,3,8:31,NYG 48,2:27,-19,Punt
ARI,11,3,4:09,NYG 20,1:37,20,Touchdown
ARI,12,4,14:40,CRD 12,1:29,2,Punt
ARI,13,4,8:14,CRD 31,3:26,25,Punt
ARI,14,4,3:52,CRD 42,1:00,6,Punt
ARI,15,4,1:08,CRD 22,1:08,-3,End of Game
NYG,1,1,12:56,NYG 27,2:34,13,Punt
NYG,2,1,8:41,NYG 30,1:20,23,Interception
NYG,3,1,5:37,NYG 21,5:11,30,Punt
NYG,4,2,14:06,CRD 29,0:38,29,Touchdown
NYG,5,2,11:54,NYG 31,1:55,-3,Punt
NYG,6,2,8:30,NYG 17,1:03,-4,Punt
NYG,7,2,4:18,NYG 25,2:09,75,Touchdown
NYG,8,2,0:15,NYG 20,0:15,-1,End of Half
NYG,9,3,15:00,NYG 20,0:59,1,Punt
NYG,10,3,10:19,NYG 20,1:48,-2,Punt
NYG,11,3,6:04,NYG 19,1:55,3,Interception
NYG,12,3,2:32,NYG 24,2:52,30,Punt
NYG,13,4,13:11,CRD 44,4:57,42,Field Goal
NYG,14,4,4:48,NYG 17,0:56,39,Fumble
NYG,15,4,2:52,NYG 9,1:44,52,Interception
