KC,1,1,15:00,KAN 20,3:20,18,Punt
KC,2,1,10:37,KAN 21,2:56,33,Punt
KC,3,1,5:38,KAN 9,3:19,18,Punt
KC,4,1,1:51,KAN 36,1:56,53,Field Goal
KC,5,2,13:17,KAN 31,1:34,17,Fumble
KC,6,2,10:45,KAN 14,1:15,-2,Punt
KC,7,2,4:09,KAN 1,4:00,94,Field Goal
KC,8,3,12:09,KAN 20,1:07,0,Punt
KC,9,3,6:37,KAN 20,1:51,20,Interception
KC,10,4,14:52,KAN 41,2:23,15,Punt
KC,11,4,11:28,KAN 34,5:05,66,Touchdown
KC,12,4,6:14,OTI 33,2:04,18,Field Goal
KC,13,4,2:39,OTI 33,0:27,3,Field Goal
TEN,1,1,11:40,OTI 18,1:03,1,Punt
TEN,2,1,7:41,OTI 23,2:03,9,Punt
TEN,3,1,2:19,OTI 31,0:28,-5,Punt
TEN,4,2,14:55,OTI 20,1:38,8,Punt
TEN,5,2,11:43,KAN 48,0:58,2,Punt
TEN,6,2,9:30,OTI 35,5:21,64,Downs
TEN,7,2,0:09,OTI 20,0:09,-1,End of Half
TEN,8,3,15:00,OTI 18,2:51,82,Touchdown
TEN,9,3,11:02,OTI 40,4:25,56,Field Goal
TEN,10,3,4:46,KAN 42,4:54,42,Touchdown
TEN,11,4,12:29,OTI 35,1:01,9,Punt
TEN,12,4,6:23,OTI 20,0:09,0,Interception
TEN,13,4,4:10,OTI 20,1:31,19,Interception
TEN,14,4,2:12,OTI 20,2:12,66,Missed FG
