CHI,1,1,15:00,CHI 20,6:58,51,Field Goal
CHI,2,1,6:42,PIT 17,1:37,17,Touchdown
CHI,3,1,3:57,CHI 40,1:56,60,Touchdown
CHI,4,2,13:36,CHI 7,3:06,16,Punt
CHI,5,2,6:27,CHI 28,1:48,5,Punt
CHI,6,2,1:48,CHI 31,1:48,4,Punt
CHI,7,3,14:17,PIT 29,3:23,14,Field Goal
CHI,8,3,5:38,CHI 17,2:18,7,Punt
CHI,9,3,1:50,CHI 21,1:41,9,Punt
CHI,10,4,10:38,CHI 26,4:50,74,Touchdown
CHI,11,4,2:20,CHI 19,0:41,7,Punt
CHI,12,4,1:30,PIT 26,1:30,-2,End of Game
PIT,1,1,8:02,PIT 20,1:20,8,Fumble
PIT,2,1,5:05,PIT 21,1:08,1,Punt
PIT,3,1,2:01,PIT 20,3:25,71,Field Goal
PIT,4,2,10:30,PIT 25,1:33,4,Interception
PIT,5,2,8:57,PIT 25,2:30,75,Touchdown
PIT,6,2,4:39,PIT 13,2:51,35,Punt
PIT,7,3,15:00,PIT 20,0:43,8,Fumble
PIT,8,3,10:54,PIT 20,5:16,62,Field Goal
PIT,9,3,3:20,PIT 31,1:30,69,Touchdown
PIT,10,3,0:09,PIT 22,4:31,52,Field Goal
PIT,11,4,5:48,PIT 25,1:51,18,Fumble
PIT,12,4,3:57,PIT 20,1:37,61,Downs
PIT,13,4,1:39,PIT 26,0:09,0,Interception
